+----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                         ;
+-----------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                     ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[3].inst|dcfifo_component|auto_generated|rdempty_eq_comp1_msb                                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[3].inst|dcfifo_component|auto_generated|rdempty_eq_comp1_lsb                                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[3].inst|dcfifo_component|auto_generated|ws_dgrp|dffpipe8                                    ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[3].inst|dcfifo_component|auto_generated|ws_dgrp                                             ; 6     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[3].inst|dcfifo_component|auto_generated|rs_dgwp|dffpipe6                                    ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[3].inst|dcfifo_component|auto_generated|rs_dgwp                                             ; 6     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[3].inst|dcfifo_component|auto_generated|fifo_ram                                            ; 20    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[3].inst|dcfifo_component|auto_generated|wrptr_g1p                                           ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[3].inst|dcfifo_component|auto_generated|rdptr_g1p                                           ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[3].inst|dcfifo_component|auto_generated                                                     ; 13    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[3].inst                                                                                     ; 13    ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[2].inst|dcfifo_component|auto_generated|wrfull_eq_comp_msb_mux                              ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[2].inst|dcfifo_component|auto_generated|wrfull_eq_comp_lsb_mux                              ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[2].inst|dcfifo_component|auto_generated|rdemp_eq_comp_msb_mux                               ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[2].inst|dcfifo_component|auto_generated|rdemp_eq_comp_lsb_mux                               ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[2].inst|dcfifo_component|auto_generated|wrfull_eq_comp_msb                                  ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[2].inst|dcfifo_component|auto_generated|wrfull_eq_comp_lsb                                  ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[2].inst|dcfifo_component|auto_generated|wrfull_eq_comp1_msb                                 ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[2].inst|dcfifo_component|auto_generated|wrfull_eq_comp1_lsb                                 ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[2].inst|dcfifo_component|auto_generated|rdempty_eq_comp_msb                                 ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[2].inst|dcfifo_component|auto_generated|rdempty_eq_comp_lsb                                 ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[2].inst|dcfifo_component|auto_generated|rdempty_eq_comp1_msb                                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[2].inst|dcfifo_component|auto_generated|rdempty_eq_comp1_lsb                                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[2].inst|dcfifo_component|auto_generated|ws_dgrp|dffpipe8                                    ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[2].inst|dcfifo_component|auto_generated|ws_dgrp                                             ; 6     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[2].inst|dcfifo_component|auto_generated|rs_dgwp|dffpipe6                                    ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[2].inst|dcfifo_component|auto_generated|rs_dgwp                                             ; 6     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[2].inst|dcfifo_component|auto_generated|fifo_ram                                            ; 20    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[2].inst|dcfifo_component|auto_generated|wrptr_g1p                                           ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[2].inst|dcfifo_component|auto_generated|rdptr_g1p                                           ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[2].inst|dcfifo_component|auto_generated                                                     ; 13    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[2].inst                                                                                     ; 13    ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[1].inst|dcfifo_component|auto_generated|wrfull_eq_comp_msb_mux                              ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[1].inst|dcfifo_component|auto_generated|wrfull_eq_comp_lsb_mux                              ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[1].inst|dcfifo_component|auto_generated|rdemp_eq_comp_msb_mux                               ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[1].inst|dcfifo_component|auto_generated|rdemp_eq_comp_lsb_mux                               ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[1].inst|dcfifo_component|auto_generated|wrfull_eq_comp_msb                                  ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[1].inst|dcfifo_component|auto_generated|wrfull_eq_comp_lsb                                  ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[1].inst|dcfifo_component|auto_generated|wrfull_eq_comp1_msb                                 ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[1].inst|dcfifo_component|auto_generated|wrfull_eq_comp1_lsb                                 ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[1].inst|dcfifo_component|auto_generated|rdempty_eq_comp_msb                                 ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[1].inst|dcfifo_component|auto_generated|rdempty_eq_comp_lsb                                 ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[1].inst|dcfifo_component|auto_generated|rdempty_eq_comp1_msb                                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[1].inst|dcfifo_component|auto_generated|rdempty_eq_comp1_lsb                                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[1].inst|dcfifo_component|auto_generated|ws_dgrp|dffpipe8                                    ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[1].inst|dcfifo_component|auto_generated|ws_dgrp                                             ; 6     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[1].inst|dcfifo_component|auto_generated|rs_dgwp|dffpipe6                                    ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[1].inst|dcfifo_component|auto_generated|rs_dgwp                                             ; 6     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[1].inst|dcfifo_component|auto_generated|fifo_ram                                            ; 20    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[1].inst|dcfifo_component|auto_generated|wrptr_g1p                                           ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[1].inst|dcfifo_component|auto_generated|rdptr_g1p                                           ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[1].inst|dcfifo_component|auto_generated                                                     ; 13    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[1].inst                                                                                     ; 13    ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[0].inst|dcfifo_component|auto_generated|wrfull_eq_comp_msb_mux                              ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[0].inst|dcfifo_component|auto_generated|wrfull_eq_comp_lsb_mux                              ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[0].inst|dcfifo_component|auto_generated|rdemp_eq_comp_msb_mux                               ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[0].inst|dcfifo_component|auto_generated|rdemp_eq_comp_lsb_mux                               ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[0].inst|dcfifo_component|auto_generated|wrfull_eq_comp_msb                                  ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[0].inst|dcfifo_component|auto_generated|wrfull_eq_comp_lsb                                  ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[0].inst|dcfifo_component|auto_generated|wrfull_eq_comp1_msb                                 ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[0].inst|dcfifo_component|auto_generated|wrfull_eq_comp1_lsb                                 ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[0].inst|dcfifo_component|auto_generated|rdempty_eq_comp_msb                                 ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[0].inst|dcfifo_component|auto_generated|rdempty_eq_comp_lsb                                 ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[0].inst|dcfifo_component|auto_generated|rdempty_eq_comp1_msb                                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[0].inst|dcfifo_component|auto_generated|rdempty_eq_comp1_lsb                                ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[0].inst|dcfifo_component|auto_generated|ws_dgrp|dffpipe8                                    ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[0].inst|dcfifo_component|auto_generated|ws_dgrp                                             ; 6     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[0].inst|dcfifo_component|auto_generated|rs_dgwp|dffpipe6                                    ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[0].inst|dcfifo_component|auto_generated|rs_dgwp                                             ; 6     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[0].inst|dcfifo_component|auto_generated|fifo_ram                                            ; 20    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[0].inst|dcfifo_component|auto_generated|wrptr_g1p                                           ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[0].inst|dcfifo_component|auto_generated|rdptr_g1p                                           ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[0].inst|dcfifo_component|auto_generated                                                     ; 13    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|gen_a_fifos[0].inst                                                                                     ; 13    ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|fifo_b_inst|dcfifo_component|auto_generated|wrfull_eq_comp_msb_mux                                      ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|fifo_b_inst|dcfifo_component|auto_generated|wrfull_eq_comp_lsb_mux                                      ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|fifo_b_inst|dcfifo_component|auto_generated|rdemp_eq_comp_msb_mux                                       ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|fifo_b_inst|dcfifo_component|auto_generated|rdemp_eq_comp_lsb_mux                                       ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|fifo_b_inst|dcfifo_component|auto_generated|wrfull_eq_comp_msb                                          ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|fifo_b_inst|dcfifo_component|auto_generated|wrfull_eq_comp_lsb                                          ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|fifo_b_inst|dcfifo_component|auto_generated|wrfull_eq_comp1_msb                                         ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|fifo_b_inst|dcfifo_component|auto_generated|wrfull_eq_comp1_lsb                                         ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|fifo_b_inst|dcfifo_component|auto_generated|rdempty_eq_comp_msb                                         ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|fifo_b_inst|dcfifo_component|auto_generated|rdempty_eq_comp_lsb                                         ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|fifo_b_inst|dcfifo_component|auto_generated|rdempty_eq_comp1_msb                                        ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|fifo_b_inst|dcfifo_component|auto_generated|rdempty_eq_comp1_lsb                                        ; 4     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|fifo_b_inst|dcfifo_component|auto_generated|ws_dgrp|dffpipe8                                            ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|fifo_b_inst|dcfifo_component|auto_generated|ws_dgrp                                                     ; 6     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|fifo_b_inst|dcfifo_component|auto_generated|rs_dgwp|dffpipe6                                            ; 6     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|fifo_b_inst|dcfifo_component|auto_generated|rs_dgwp                                                     ; 6     ; 0              ; 0            ; 0              ; 0      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|fifo_b_inst|dcfifo_component|auto_generated|fifo_ram                                                    ; 20    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|fifo_b_inst|dcfifo_component|auto_generated|wrptr_g1p                                                   ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|fifo_b_inst|dcfifo_component|auto_generated|rdptr_g1p                                                   ; 3     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|fifo_b_inst|dcfifo_component|auto_generated                                                             ; 13    ; 0              ; 0            ; 0              ; 10     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|fifo_b_inst                                                                                             ; 13    ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[7].vector_reduce_inst|mac_inst|u_add|LPM_ADD_SUB_component|auto_generated ; 48    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[7].vector_reduce_inst|mac_inst|u_add                                      ; 48    ; 8              ; 0            ; 8              ; 24     ; 8               ; 8             ; 8               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[7].vector_reduce_inst|mac_inst|u_mult|lpm_mult_component|auto_generated   ; 17    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[7].vector_reduce_inst|mac_inst|u_mult                                     ; 17    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; mmul_fifo_wrapper_inst|mull_fifo_inst|mmul_inst|gen_vector_reducers[7].vector_reduce_inst|mac_inst                                            ; 20    ; 0              ; 0            ; 0              ; 24     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
